"序号","题目","选项1","选项2","选项3","选项4","正确答案","正确奖励id","错误奖励id","精灵id"
"1140","下列哪一部是抗战电影？","地道战","老男孩猛龙过江","前任攻略","分手大师","1","5870","5880",""
"1141","007系列电影中，特工男主角的名字叫什么？","邦德","赫本","克雷斯","布鲁斯南","1","5870","5880",""
"1142","哪部描写风月的文学名著被改编为港产影片次数最多？","金瓶梅","西游记","红楼梦","警世通言","1","5870","5880",""
"1143","古天乐在哪部戏里饰演了独臂英雄？","神雕侠侣","封神榜","中华赌侠","门徒","1","5870","5880",""
"1144","请问下列哪些是张国荣的电影作品？","霸王别姬","重庆森林","旺角卡门","英雄本色","1","5870","5880",""
"1145","徐克电影笑傲江湖东方不败的东方不败由哪位女演员扮演的？","林青霞","张曼玉","王祖贤","梅艳芳","1","5870","5880",""
"1146","目前已经上映哈利波特系列电影已经到了第几部？","第七部","第六部","第五部","第八部","1","5870","5880",""
"1147","以下哪个影星主演了2014年最新上映的《澳门风云》？","周润发","吴奇隆","成龙","刘德华","1","5870","5880",""
"1148","以下哪部作品是香港著名导演王晶导演的？","赌神","暗战","霸王别姬","毒战","1","5870","5880",""
"1149","《赌神》电影中的赌圣所指哪位电影明星？","周星驰","刘德华","张国荣","梁朝伟","1","5870","5880",""
"1150","以下哪部电影是张敏与周星驰合作的？","武状元苏乞儿","喜剧之王","十兄弟","黄飞鸿","1","5870","5880",""
"1151","关之琳，李连杰和金城武合作的影视作品是？","冒险王","大腕","锦绣前程","黄飞鸿","1","5870","5880",""
"1152","“时间都去哪了”这首歌是哪部电影的插曲？","私人定制","大腕","澳门风云","毒枭","1","5870","5880",""
"1153","《警察故事2013》中成龙与以下哪位演员合作？","刘烨","孙红雷","谢霆锋","吴彦祖","1","5870","5880",""
"1154","以下哪一部电影不是周润发的代表作？","十二生肖","赌神","上海滩","卧虎藏龙","1","5870","5880",""
"1155","杜琪峰执导的电影《毒战》，剧中饰演禁毒总队队长张雷的是？","孙红雷","刘烨","吴彦祖","谢霆锋","1","5870","5880",""
"1156","《暗战》是由杜琪峰执导的香港电影，刘青云与哪位一起出演？","刘德华","周润发","成龙","任达华","1","5870","5880",""
"1157","以下未参演周星驰电影《西游·降魔篇》的演员是？","王宝强","文章","舒淇","黄渤","1","5870","5880",""
"1158","没有出演《赤壁》电影的演员是？","章子怡","林志玲","金城武","梁朝伟","1","5870","5880",""
"1159","杜琪峰导演，任达华和邵美琪拍摄的电影是？","机动部队","黑道风云","激战","十月围城","1","5870","5880",""
"1160","影视是一种什么艺术？","影视性","描述性","叙事性","表演性","1","5870","5880",""
"1161","电影《无间道》是在哪里拍摄的？","香港","台湾","好莱坞","中国大陆","1","5870","5880",""
"1162","《第101次求婚》的女主角是谁？","林志玲","刘诗诗","杨颖","梁咏琪","1","5870","5880",""
"1163","人们常说的“北爱”指哪部电视剧？","北京爱情故事","北京夏天","北大荒","假如爱有天意","1","5870","5880",""
"1164","电影宫1又称《宫锁心玉》，宫2又称《宫锁珠帘》，宫3又称为？","宫锁连城","步步惊情","我为宫狂","甄嬛传","1","5870","5880",""
"1165","成龙和古天乐合拍的喜剧电影，剧情围绕1个婴儿展开，片名？","宝贝计划","小鬼当家","超级奶爸","A计划","1","5870","5880",""
"1166","李晨主演的《北京爱情故事》中，该片的导演兼男主角叫什么？","陈思成","张译","杜淳","李晨","1","5870","5880",""
"1167","黄百鸣拍的鬼怪题材的系列电影是什么系列？","开心鬼","我和僵尸有个约会","阴阳路","僵尸先生","1","5870","5880",""
"1168","徐克电影《狄仁杰之通天帝国》中，刘德华饰演哪个角色？","狄仁杰","元芳","锦衣卫","皇帝贴身太监","1","5870","5880",""
"1169","影视剧中客栈的客人会称呼站在柜台中算账的店主为什么？","掌柜","伙计","老板","会计","1","5870","5880",""
"1170","《狂暴飞车》《国家宝藏》等电影的男主角都是哪位美国男演员？","尼古拉斯凯奇","汤姆克鲁斯","布鲁斯","亚当桑德勒","1","5870","5880",""
"1171","机器人擎天柱、大黄蜂都是马克尔·贝导演的哪部电影中的角色？","变形金刚","终结者","英雄联盟","绿巨人","1","5870","5880",""
"1172","章子怡凭借哪部影片扬名海外？","卧虎藏龙","艺妓回忆录","十面埋伏","富春山居图","1","5870","5880",""
"1173","汤唯主演的哪部电影成为华语爱情片票房冠军？","北京遇上西雅图","建党伟业","建国大业","夜宴","1","5870","5880",""
"1174","以下哪位明星荣获《无间道III》最佳男主角奖？","刘德华","黄秋生","梁朝伟","张家辉","1","5870","5880",""
"1175","梁朝伟在《一代宗师》扮演？","叶问","霍元甲","陈王廷","张三丰","1","5870","5880",""
"1176","《陀枪师姐》、《法证先锋》的主演是以下哪位演员？","欧阳震华","万梓良","陈浩民","麦家琪","1","5870","5880",""
"1177","热播剧《四大名捕》《四大名捕2》中的“诸葛神侯”是？","黄秋生","刘青云","古天乐","许志安","1","5870","5880",""
"1178","在元旦.春节期间上映的电影被统称为什么片？","贺岁片","大片","年末片","喜剧片","1","5870","5880",""
"1179","《满城尽带黄金甲》里，饰演周润发儿子的是？","周杰伦","冯德伦","古天乐","谢霆锋","1","5870","5880",""
"1180","电影《北京遇上西雅图》的男主角是谁？","吴秀波","黄晓明","李晨","文章","1","5870","5880",""
"1181","《大话西游》的片尾曲是什么？","一生所爱","only  you","两个人的烟火","大话西游","1","5870","5880",""
"1182","英年早逝的“民国影后”是谁？","阮玲玉","林徽因","陆小曼","张爱玲","1","5870","5880",""
"1183","以下哪部是史蒂文.斯皮尔伯格的代表作？","侏罗纪公园","星球大战","变形金刚","2046","1","5870","5880",""
"1184","电影《钢铁侠》中“钢铁侠”的扮演者是下面哪一位演员？","小罗伯特唐尼","汤姆克鲁斯","布拉德皮特","周润发","1","5870","5880",""
"1185","电影《投名状》改编自清末四大奇案之一，请问是哪个奇案？","张文祥刺马案","太原奇案","名伶杨月楼冤案","窦娥冤","1","5870","5880",""
"1186","关之琳与葛优主演的冯小刚电影是？","大腕","十面埋伏","手机","十七岁的单车","1","5870","5880",""
"1187","谁在电影《山楂树之恋》中饰演女主角静秋？","周冬雨","舒畅","王珞丹","章子怡","1","5870","5880",""
"1188","《天机·富春山居图》是刘德华和哪位台湾女艺人合作的？","林志玲","林心如","林嘉欣","萧蔷","1","5870","5880",""
"1189","下列哪部电影不是谢霆锋参演？","叶问","情癫大圣","玉观音","无极","1","5870","5880",""
"1190","哪位女星与古天乐搭档出演了《河东狮吼》？","张柏芝","杨千嬅","吴君如","李若彤","1","5870","5880",""
"1191","《喜马拉亚星》的主演？","郑中基","欧阳震华","古天乐","林子聪","1","5870","5880",""
"1192","2014年有一个新的名侦探柯南的电影叫啥？","异次元的狙击手","第十四个目标","第十一个前锋","绝海的警探","1","5870","5880",""
"1193","在X战警逆转未来里是谁让狼叔的思想回到了过去？","幻影猫","X教授","X老师","凤凰","1","5870","5880",""
"1194","X战警逆转未来中过去的万磁王被关在哪里？","五角大楼地下","地下室","厕所","小黑屋","1","5870","5880",""
"1195","x战警里X教授和魔形女是什么时候认识的？","小时候","9岁","15岁","上初中","1","5870","5880",""
"1196","在X战警中闪烁的扮演着是谁？","范冰冰","李冰冰","王冰冰","郭冰冰","1","5870","5880",""
"1197","X战警中有一个跑的很快的人叫什么？","快银","快铁","快冰","闪电","1","5870","5880",""
"1198","X战警逆转未来中万磁王杀了谁才被关起来的？","肯尼迪","布什","奥巴马","里根","1","5870","5880",""
"1199","变形金刚里出现了几部车？","N部","280","17","9","1","5870","5880",""
"1200","X战警中野兽是什么颜色的？","蓝色","绿色","黄色","黑色","1","5870","5880",""
"1201","X战警逆转未来里未来的哨兵机器人是谁的能力做的？","魔形女","快银女","速冻人","火男","1","5870","5880",""
"1202","逆转未来中哨兵机器人有几个样品？","8","7","3","9","1","5870","5880",""
"1203","X战警逆转未来中风暴女是短发还是长发？","短发","中发","长发","卷发","1","5870","5880",""
"1204","X战警中那个胖黑人bishop是什么能力？","吸收再释放","转移","红色能力","厉害的能力","1","5870","5880",""
"1205","X战警中冰人是被什么能力杀死的？","黑子的能量","火","掐死的","能力转换","1","5870","5880",""
"1206","超凡蜘蛛侠2里有几个反面角色？","3","2","1","4","1","5870","5880",""
"1207","超凡蜘蛛侠2里他的好友变成了什么？","绿魔","蓝魔","红魔","黄魔","1","5870","5880",""
"1208","美国队长2里美国队长最后穿的是什么？","以前的作战服","现在的作战服","未来的作战服","乞丐服","1","5870","5880",""
"1209","美国队长2里猎鹰以前是干什么的？","美国伞兵","厨师","运动员","医生","1","5870","5880",""
"1210","美国队长和冬日战士是什么朋友？","战友","朋友","邻居","发小","1","5870","5880",""
"1211","美国队长2中国上映日期？","2014.4.4","2014.5.21","2014.4.13","2014.2.28","1","5870","5880",""
"1212","美国队长2里黑寡妇是哪国人？","俄罗斯","德国","美国","法国","1","5870","5880",""
"1213","僵尸世界大战中男主演是谁？","布拉德皮特","马修福克斯","本泽马乔治","马克福斯特","1","5870","5880",""
"1214","僵尸世界大战中僵尸对什么敏感？","声音","血液","香味","食物","1","5870","5880",""
"1215","僵尸世界大战中僵尸对什么人视而不见？","身患不治之症的人","身上有痣的人","吃过面包的人","上过WC的人","1","5870","5880",""
"1216","僵尸世界大战中一号感染者在哪里？","韩国","朝鲜","日本","俄罗斯","1","5870","5880",""
"1217","极品飞车电影是什么游戏改编的？","极品飞车","极品卡车","疯狂急速","致命狂飙","1","5870","5880",""
"1218","极品飞车电影哪个公司发行的？","迪士尼","二十世纪福克斯","哥伦比亚","环球","1","5870","5880",""
"1219","霍比特人2的副标题叫什么？","史矛革之战","巨龙前夜","毁灭之事","矮子的旅行","1","5870","5880",""
"1220","霍比特人史矛革之战里有几个矮人？","13","12","10","15","1","5870","5880",""
"1221","史矛革之战里矮人们以前住在哪里？","孤山","华山","灵山","黄山","1","5870","5880",""
"1222","史矛革之战中幽暗密林的王子是谁扮演的？","奥兰多布鲁姆","理查德阿里迪奇","肯斯托特","迪恩奥戈尔曼","1","5870","5880",""
"1223","史矛革之战里矮人都灵部领袖叫什么？","索林橡木盾","比尔博巴金斯","朵力","阿索格","1","5870","5880",""
"1224","史矛革之战里的龙叫什么？","史矛革","蓝龙","红龙","黑龙","1","5870","5880",""
"1225","霍比特人现在一共有几部？","3","2","5","1","1","5870","5880",""
"1226","猩球黎明里猩猩的领袖叫什么？","凯撒","亚当","诶撒","星明","1","5870","5880",""
"1227","机械战警是被什么改成机械人的？","警察","厨师","老师","士兵","1","5870","5880",""
"1228","300勇士帝国崛起穿蓝色披风的是哪国士兵？","希腊","波斯","法国","葡萄牙","1","5870","5880",""
"1229","300勇士帝国崛起中阿尔忒弥西亚是谁扮演的？","伊娃格林","琳娜海蒂","海格力斯","菲拉福斯特","1","5870","5880",""
"1230","超验骇客的主演是谁？","约翰尼德普","丽贝卡凤","摩根弗里曼","德古拉思凯奇","1","5870","5880",""
"1231","超验骇客的主演死后去了哪里？","人工智能","信号","钢铁侠","死神","1","5870","5880",""
"1232","沉睡魔咒的主演是谁？","安吉丽娜朱莉","丽丝凯奇","凯特琳","柏林特丽丝","1","5870","5880",""
"1233","沉睡魔咒是什么童话故事改编的？","睡美人","爱丽丝梦游仙境","白雪公主与七矮人","阿拉丁神灯","1","5870","5880",""
"1234","沉睡魔咒电影最后是谁让公主醒了的？","玛琳菲森","王子","国王","路人","1","5870","5880",""
"1235","沉睡魔咒里王子是干嘛的？","打酱油的","救公主的","和亲的","攻打王国的","1","5870","5880",""
"1236","忍者神龟是受到什么原因变成的人形？","辐射","吃了薯片","用了成长快乐","穿了马甲","1","5870","5880",""
"1237","明日边缘是谁主演？","汤姆克鲁斯","岂可盖瑞","马丁斯基","马丁路德金","1","5870","5880",""
"1238","明日边缘里第7小队有几个人？","7","5","8","9","1","5870","5880",""
"1239","明日边缘阿汤哥因为什么有了外星人的能力？","融合外星人的血液","吃了汉堡","变成艺术家","喝了圣水","1","5870","5880",""
